base_EGP,USD,EUR,time_stamp
1,0.053780225495107484,0.0498579260892983,2022-04-23 07:00:08
1,0.053780225495107484,0.0498579260892983,2022-04-23 07:00:08
1,0.053780225495107484,0.0498579260892983,2022-04-23 16:00:08
1,0.053780225495107484,0.0498579260892983,2022-04-23 17:00:08
1,0.053780225495107484,0.0498579260892983,2022-04-23 18:00:08
1,0.053780225495107484,0.0498579260892983,2022-04-23 19:00:08
1,0.053780225495107480922,0.049857926089298302294,2022-04-23 20:00:08
